executionTs,nombreCandidato,PROFUNDIDAD_1,PROFUNDIDAD_2,PROFUNDIDAD_3,PROFUNDIDAD_4,contabilizadas,totalActas,totalVotosValidos,porcentajeVotosValidos,tipoFiltro,idAmbitoGeografico
2026-06-10T04:01:21.859750+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,4,4,168,28.141,ubigeo_nivel_03,1
2026-06-10T04:01:21.859750+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,4,4,429,71.859,ubigeo_nivel_03,1
2026-06-10T04:01:25.152855+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,HUANDO,21,21,464,14.112,ubigeo_nivel_03,1
2026-06-10T04:01:25.152855+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,HUANDO,21,21,2824,85.888,ubigeo_nivel_03,1
2026-06-10T04:01:25.411312+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,4,4,273,39.112,ubigeo_nivel_03,1
2026-06-10T04:01:25.411312+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,4,4,425,60.888,ubigeo_nivel_03,1
2026-06-10T04:01:25.328142+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,3,3,72,16.514,ubigeo_nivel_03,1
2026-06-10T04:01:25.328142+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,3,3,364,83.486,ubigeo_nivel_03,1
2026-06-10T04:01:25.520956+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,LARIA,3,3,79,17.955,ubigeo_nivel_03,1
2026-06-10T04:01:25.520956+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,LARIA,3,3,361,82.045,ubigeo_nivel_03,1
2026-06-10T04:01:24.312062+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,7,7,181,14.971,ubigeo_nivel_03,1
2026-06-10T04:01:24.312062+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,7,7,1028,85.029,ubigeo_nivel_03,1
2026-06-10T04:01:25.833914+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,MOYA,4,4,150,26.316,ubigeo_nivel_03,1
2026-06-10T04:01:25.833914+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,MOYA,4,4,420,73.684,ubigeo_nivel_03,1
2026-06-10T04:01:24.220966+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,CONAYCA,3,3,80,17.058,ubigeo_nivel_03,1
2026-06-10T04:01:24.220966+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,CONAYCA,3,3,389,82.942,ubigeo_nivel_03,1
2026-06-10T04:01:25.813895+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,MARISCAL CÁCERES,3,3,153,31.743,ubigeo_nivel_03,1
2026-06-10T04:01:25.813895+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,MARISCAL CÁCERES,3,3,329,68.257,ubigeo_nivel_03,1
2026-06-10T04:01:22.467928+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,,381,384,10558,15.964,ubigeo_nivel_02,1
2026-06-10T04:01:22.467928+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,,381,384,55580,84.036,ubigeo_nivel_02,1
2026-06-10T04:01:27.176424+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,VILCA,8,8,252,22.144,ubigeo_nivel_03,1
2026-06-10T04:01:27.176424+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,VILCA,8,8,886,77.856,ubigeo_nivel_03,1
2026-06-10T04:01:27.354623+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,YAULI,67,67,1378,11.75,ubigeo_nivel_03,1
2026-06-10T04:01:27.354623+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,YAULI,67,67,10350,88.25,ubigeo_nivel_03,1
2026-06-10T04:01:26.308395+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,PALCA,10,10,228,13.645,ubigeo_nivel_03,1
2026-06-10T04:01:26.308395+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,PALCA,10,10,1443,86.355,ubigeo_nivel_03,1
2026-06-10T04:01:24.269932+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,CUENCA,7,7,234,25.714,ubigeo_nivel_03,1
2026-06-10T04:01:24.269932+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,CUENCA,7,7,676,74.286,ubigeo_nivel_03,1
2026-06-10T04:01:26.668924+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,PILCHACA,4,4,142,24.15,ubigeo_nivel_03,1
2026-06-10T04:01:26.668924+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,PILCHACA,4,4,446,75.85,ubigeo_nivel_03,1
2026-06-10T04:01:28.092580+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,HUAYTARA,6,6,441,39.766,ubigeo_nivel_03,1
2026-06-10T04:01:28.092580+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,HUAYTARA,6,6,668,60.234,ubigeo_nivel_03,1
2026-06-10T04:01:25.745159+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,MANTA,3,3,87,18.63,ubigeo_nivel_03,1
2026-06-10T04:01:25.745159+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,MANTA,3,3,380,81.37,ubigeo_nivel_03,1
2026-06-10T04:01:26.257219+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,9,9,113,9.921,ubigeo_nivel_03,1
2026-06-10T04:01:26.257219+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,9,9,1026,90.079,ubigeo_nivel_03,1
2026-06-10T04:01:27.365219+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,,83,84,3708,32.713,ubigeo_nivel_02,1
2026-06-10T04:01:27.365219+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,,83,84,7627,67.287,ubigeo_nivel_02,1
2026-06-10T04:01:27.814131+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,CÓRDOVA,5,5,301,33.631,ubigeo_nivel_03,1
2026-06-10T04:01:27.814131+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,CÓRDOVA,5,5,594,66.369,ubigeo_nivel_03,1
2026-06-10T04:01:28.170521+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,LARAMARCA,3,3,143,38.235,ubigeo_nivel_03,1
2026-06-10T04:01:28.170521+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,LARAMARCA,3,3,231,61.765,ubigeo_nivel_03,1
2026-06-10T04:01:29.349902+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,5,5,273,42.0,ubigeo_nivel_03,1
2026-06-10T04:01:29.349902+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,5,5,377,58.0,ubigeo_nivel_03,1
2026-06-10T04:01:27.685890+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,AYAVI,4,4,210,39.326,ubigeo_nivel_03,1
2026-06-10T04:01:27.685890+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,AYAVI,4,4,324,60.674,ubigeo_nivel_03,1
2026-06-10T04:01:28.876965+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,QUITO-ARMA,3,3,113,25.917,ubigeo_nivel_03,1
2026-06-10T04:01:28.876965+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,QUITO-ARMA,3,3,323,74.083,ubigeo_nivel_03,1
2026-06-10T04:01:29.018940+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,4,5,160,29.197,ubigeo_nivel_03,1
2026-06-10T04:01:29.018940+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,4,5,388,70.803,ubigeo_nivel_03,1
2026-06-10T04:01:29.638479+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SAN ISIDRO,4,4,187,35.217,ubigeo_nivel_03,1
2026-06-10T04:01:29.638479+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SAN ISIDRO,4,4,344,64.783,ubigeo_nivel_03,1
2026-06-10T04:01:28.593414+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,QUERCO,3,3,149,33.038,ubigeo_nivel_03,1
2026-06-10T04:01:28.593414+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,QUERCO,3,3,302,66.962,ubigeo_nivel_03,1
2026-06-10T04:01:31.151526+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ACOSTAMBO,13,13,431,17.914,ubigeo_nivel_03,1
2026-06-10T04:01:31.151526+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ACOSTAMBO,13,13,1975,82.086,ubigeo_nivel_03,1
2026-06-10T04:01:31.505223+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,AHUAYCHA,16,16,385,14.128,ubigeo_nivel_03,1
2026-06-10T04:01:31.505223+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,AHUAYCHA,16,16,2340,85.872,ubigeo_nivel_03,1
2026-06-10T04:01:30.467370+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,,309,311,8879,18.467,ubigeo_nivel_02,1
2026-06-10T04:01:30.467370+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,,309,311,39202,81.533,ubigeo_nivel_02,1
2026-06-10T04:01:28.491930+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,PILPICHACA,15,15,453,23.411,ubigeo_nivel_03,1
2026-06-10T04:01:28.491930+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,PILPICHACA,15,15,1482,76.589,ubigeo_nivel_03,1
2026-06-10T04:01:31.930125+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,COCHABAMBA,4,4,88,18.333,ubigeo_nivel_03,1
2026-06-10T04:01:31.930125+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,COCHABAMBA,4,4,392,81.667,ubigeo_nivel_03,1
2026-06-10T04:01:29.762860+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,10,10,450,34.803,ubigeo_nivel_03,1
2026-06-10T04:01:29.762860+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,10,10,843,65.197,ubigeo_nivel_03,1
2026-06-10T04:01:31.820910+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ANDAYMARCA,8,8,199,17.518,ubigeo_nivel_03,1
2026-06-10T04:01:31.820910+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ANDAYMARCA,8,8,937,82.482,ubigeo_nivel_03,1
2026-06-10T04:01:32.217414+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,30,30,944,16.746,ubigeo_nivel_03,1
2026-06-10T04:01:32.217414+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,30,30,4693,83.254,ubigeo_nivel_03,1
2026-06-10T04:01:31.216364+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ACRAQUIA,15,15,443,16.673,ubigeo_nivel_03,1
2026-06-10T04:01:31.216364+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ACRAQUIA,15,15,2214,83.327,ubigeo_nivel_03,1
2026-06-10T04:01:28.265060+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,OCOYO,5,5,192,31.736,ubigeo_nivel_03,1
2026-06-10T04:01:28.265060+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,OCOYO,5,5,413,68.264,ubigeo_nivel_03,1
2026-06-10T04:01:32.425404+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,HUARIBAMBA,15,15,315,14.397,ubigeo_nivel_03,1
2026-06-10T04:01:32.425404+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,HUARIBAMBA,15,15,1873,85.603,ubigeo_nivel_03,1
2026-06-10T04:01:32.741412+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,7,7,322,25.576,ubigeo_nivel_03,1
2026-06-10T04:01:32.741412+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,7,7,937,74.424,ubigeo_nivel_03,1
2026-06-10T04:01:29.907373+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,4,4,80,18.307,ubigeo_nivel_03,1
2026-06-10T04:01:29.907373+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,4,4,357,81.693,ubigeo_nivel_03,1
2026-06-10T04:01:32.939642+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,PAMPAS,28,28,1088,23.031,ubigeo_nivel_03,1
2026-06-10T04:01:32.939642+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,PAMPAS,28,28,3636,76.969,ubigeo_nivel_03,1
2026-06-10T04:01:33.371902+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,QUICHUAS,18,18,318,12.848,ubigeo_nivel_03,1
2026-06-10T04:01:33.371902+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,QUICHUAS,18,18,2157,87.152,ubigeo_nivel_03,1
2026-06-10T04:01:32.288592+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,8,8,379,34.206,ubigeo_nivel_03,1
2026-06-10T04:01:32.288592+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,8,8,729,65.794,ubigeo_nivel_03,1
2026-06-10T04:01:32.690186+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,LAMBRAS,5,5,265,33.502,ubigeo_nivel_03,1
2026-06-10T04:01:32.690186+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,LAMBRAS,5,5,526,66.498,ubigeo_nivel_03,1
2026-06-10T04:01:33.875816+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,SALCABAMBA,16,16,444,23.48,ubigeo_nivel_03,1
2026-06-10T04:01:33.875816+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,SALCABAMBA,16,16,1447,76.52,ubigeo_nivel_03,1
2026-06-10T04:01:34.294545+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,11,11,322,23.676,ubigeo_nivel_03,1
2026-06-10T04:01:34.294545+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,11,11,1038,76.324,ubigeo_nivel_03,1
2026-06-10T04:01:34.478018+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,6,6,139,14.898,ubigeo_nivel_03,1
2026-06-10T04:01:34.478018+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,6,6,794,85.102,ubigeo_nivel_03,1
2026-06-10T04:01:30.332602+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,TAMBO,5,5,275,40.146,ubigeo_nivel_03,1
2026-06-10T04:01:30.332602+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,TAMBO,5,5,410,59.854,ubigeo_nivel_03,1
2026-06-10T04:01:31.981163+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,COLCABAMBA,41,41,639,10.655,ubigeo_nivel_03,1
2026-06-10T04:01:31.981163+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,COLCABAMBA,41,41,5358,89.345,ubigeo_nivel_03,1
2026-06-10T04:01:35.106655+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,,,2321,2341,139754,35.86,ubigeo_nivel_01,1
2026-06-10T04:01:35.106655+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,,,2321,2341,249970,64.14,ubigeo_nivel_01,1
2026-06-10T04:01:30.249320+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,4,4,197,39.959,ubigeo_nivel_03,1
2026-06-10T04:01:30.249320+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,4,4,296,60.041,ubigeo_nivel_03,1
2026-06-10T04:01:36.576290+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,AMBO,52,52,4175,40.605,ubigeo_nivel_03,1
2026-06-10T04:01:36.576290+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,AMBO,52,52,6107,59.395,ubigeo_nivel_03,1
2026-06-10T04:01:36.755934+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,CAYNA,13,13,435,24.37,ubigeo_nivel_03,1
2026-06-10T04:01:36.755934+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,CAYNA,13,13,1350,75.63,ubigeo_nivel_03,1
2026-06-10T04:01:33.403691+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,QUISHUAR,3,3,115,33.237,ubigeo_nivel_03,1
2026-06-10T04:01:33.403691+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,QUISHUAR,3,3,231,66.763,ubigeo_nivel_03,1
2026-06-10T04:01:37.343985+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,CONCHAMARCA,21,21,1651,40.947,ubigeo_nivel_03,1
2026-06-10T04:01:37.343985+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,CONCHAMARCA,21,21,2381,59.053,ubigeo_nivel_03,1
2026-06-10T04:01:37.963908+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,SAN FRANCISCO,8,8,369,34.009,ubigeo_nivel_03,1
2026-06-10T04:01:37.963908+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,SAN FRANCISCO,8,8,716,65.991,ubigeo_nivel_03,1
2026-06-10T04:01:35.034524+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,8,8,294,30.947,ubigeo_nivel_03,1
2026-06-10T04:01:35.034524+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,8,8,656,69.053,ubigeo_nivel_03,1
2026-06-10T04:01:38.154633+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,SAN RAFAEL,32,32,1207,23.118,ubigeo_nivel_03,1
2026-06-10T04:01:38.154633+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,SAN RAFAEL,32,32,4014,76.882,ubigeo_nivel_03,1
2026-06-10T04:01:37.148653+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,AMBO,COLPAS,10,10,177,16.604,ubigeo_nivel_03,1
2026-06-10T04:01:37.148653+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,AMBO,COLPAS,10,10,889,83.396,ubigeo_nivel_03,1
2026-06-10T04:01:39.720742+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,PACHAS,20,20,908,29.625,ubigeo_nivel_03,1
2026-06-10T04:01:39.720742+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,PACHAS,20,20,2157,70.375,ubigeo_nivel_03,1
2026-06-10T04:01:38.819426+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,,120,120,4161,25.776,ubigeo_nivel_02,1
2026-06-10T04:01:38.819426+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,,120,120,11982,74.224,ubigeo_nivel_02,1
2026-06-10T04:01:40.102742+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,RIPÁN,20,20,915,32.094,ubigeo_nivel_03,1
2026-06-10T04:01:40.102742+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,RIPÁN,20,20,1936,67.906,ubigeo_nivel_03,1
2026-06-10T04:01:38.958469+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,CHUQUIS,14,14,273,16.396,ubigeo_nivel_03,1
2026-06-10T04:01:38.958469+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,CHUQUIS,14,14,1392,83.604,ubigeo_nivel_03,1
2026-06-10T04:01:40.232101+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,SHUNQUI,7,7,375,36.765,ubigeo_nivel_03,1
2026-06-10T04:01:40.232101+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,SHUNQUI,7,7,645,63.235,ubigeo_nivel_03,1
2026-06-10T04:01:39.513547+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,LA UNIÓN,13,13,533,26.65,ubigeo_nivel_03,1
2026-06-10T04:01:39.513547+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,LA UNIÓN,13,13,1467,73.35,ubigeo_nivel_03,1
2026-06-10T04:01:40.534420+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUACAYBAMBA,,55,55,1230,19.623,ubigeo_nivel_02,1
2026-06-10T04:01:40.534420+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUACAYBAMBA,,55,55,5038,80.377,ubigeo_nivel_02,1
2026-06-10T04:01:40.531835+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,DOS DE MAYO,YANAS,10,10,395,30.245,ubigeo_nivel_03,1
2026-06-10T04:01:40.531835+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,DOS DE MAYO,YANAS,10,10,911,69.755,ubigeo_nivel_03,1
2026-06-10T04:01:41.010566+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUACAYBAMBA,CANCHABAMBA,11,11,261,22.346,ubigeo_nivel_03,1
2026-06-10T04:01:41.010566+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUACAYBAMBA,CANCHABAMBA,11,11,907,77.654,ubigeo_nivel_03,1
2026-06-10T04:01:41.083449+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,16,16,393,19.552,ubigeo_nivel_03,1
2026-06-10T04:01:41.083449+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,16,16,1617,80.448,ubigeo_nivel_03,1
